interaction,inputA,inputB,output,channel,error,modeA,signA,modeB,signB,referenceStability,eigenProductStability,productCount,zeroProductCount
52,wave,wave,wave,u*dx(u),0.480214656163055,16,1,15,1,2.19312043595752e-15,6.72488731368048e-11,640,0
52,wave,wave,wave,v*dy(u),0,1,1,1,1,0,0,0,640
52,wave,wave,wave,w*dz(u),0.480219206654587,15,1,16,1,2.42689708634678e-15,9.84676818080136e-07,640,0
52,wave,wave,wave,u*dx(v),0.459161262702137,15,1,16,1,2.4430061788156e-15,5.044009654398e-11,640,0
52,wave,wave,wave,v*dy(v),0,1,1,1,1,0,0,0,640
52,wave,wave,wave,w*dz(v),0.45916561014744,15,1,16,1,1.65577674532391e-15,7.99933103421344e-07,640,0
52,wave,wave,wave,u*dx(w),0.00226513246432619,16,1,16,1,6.66133814775094e-16,6.73536781903294e-11,640,0
52,wave,wave,wave,v*dy(w),0,1,1,1,1,0,0,0,640
52,wave,wave,wave,w*dz(w),0.00226513246432619,16,1,16,1,6.66133814775094e-16,6.73536781903294e-11,640,0
52,wave,wave,wave,u*dx(eta),0.214064606071784,16,1,16,1,1.56905016986698e-15,5.05451236421095e-11,640,0
52,wave,wave,wave,v*dy(eta),0,1,1,1,1,0,0,0,640
52,wave,wave,wave,w*dz(eta),0.214064606071784,16,1,16,1,1.59806424141945e-15,5.05451236421095e-11,640,0
52,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,0,640
52,wave,apv,wave,u*dx(u),0,1,1,-1,0,0,0,0,128
52,wave,apv,wave,v*dy(u),0,1,1,-1,0,0,0,0,128
52,wave,apv,wave,w*dz(u),0,1,1,-1,0,0,0,0,128
52,wave,apv,wave,u*dx(v),0.000225148064867211,16,1,3,0,1.4416668783985e-15,3.37414540751979e-11,128,0
52,wave,apv,wave,v*dy(v),0,1,1,-1,0,0,0,0,128
52,wave,apv,wave,w*dz(v),0.000190294431518942,16,1,2,0,1.78271924814572e-15,4.49120740597664e-11,128,0
52,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,0,128
52,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,0,128
52,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,0,128
52,wave,apv,wave,u*dx(eta),5.74319209591913e-05,16,1,3,0,1.13550454046224e-15,4.64692728741056e-11,128,0
52,wave,apv,wave,v*dy(eta),0,1,1,-1,0,0,0,0,128
52,wave,apv,wave,w*dz(eta),6.71080262302179e-05,16,1,3,0,1.82790925063294e-15,5.24042809146863e-10,128,0
52,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,0,128
52,apv,wave,wave,u*dx(u),0,-1,0,1,1,0,0,0,128
52,apv,wave,wave,v*dy(u),0,-1,0,1,1,0,0,0,128
52,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,0,128
52,apv,wave,wave,u*dx(v),0,-1,0,1,1,0,0,0,128
52,apv,wave,wave,v*dy(v),0,-1,0,1,1,0,0,0,128
52,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,0,128
52,apv,wave,wave,u*dx(w),0,-1,0,1,1,0,0,0,128
52,apv,wave,wave,v*dy(w),0,-1,0,1,1,0,0,0,128
52,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,0,128
52,apv,wave,wave,u*dx(eta),0,-1,0,1,1,0,0,0,128
52,apv,wave,wave,v*dy(eta),0,-1,0,1,1,0,0,0,128
52,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,0,128
52,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,0,128
52,wave,boundary,wave,u*dx(u),0,1,1,1,0,0,0,0,64
52,wave,boundary,wave,v*dy(u),0,1,1,1,0,0,0,0,64
52,wave,boundary,wave,w*dz(u),0,1,1,1,0,0,0,0,64
52,wave,boundary,wave,u*dx(v),2.84455075457465e-05,16,1,2,0,2.21268292292371e-15,3.33992833390084e-11,64,0
52,wave,boundary,wave,v*dy(v),0,1,1,1,0,0,0,0,64
52,wave,boundary,wave,w*dz(v),4.08638083682397e-05,16,1,1,0,1.42797445936312e-15,3.36015659740951e-11,64,0
